event_id,source_organization,document_id,url,reason,audit_status,possible_recovery,review_required
EVT-IMCA-1064,International Marine Contractors Association (IMCA),SRC-IMCA-1064,https://www.imca-int.com/resources/safety/safety-flashes/2118-unplanned-deployment-of-free-fall-lifeboat/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1065,International Marine Contractors Association (IMCA),SRC-IMCA-1065,https://www.imca-int.com/resources/safety/safety-flashes/2118-life-raft-self-activates-and-falls-to-the-quayside/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1066,International Marine Contractors Association (IMCA),SRC-IMCA-1066,https://www.imca-int.com/resources/safety/safety-flashes/2118-costly-damage-to-azimuth-thruster-caused-by-fishing-gear/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1067,International Marine Contractors Association (IMCA),SRC-IMCA-1067,https://www.imca-int.com/resources/safety/safety-flashes/2118-control-module-failure-caused-main-engine-sudden-reduction-to-idle-speed/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1068,International Marine Contractors Association (IMCA),SRC-IMCA-1068,https://www.imca-int.com/resources/safety/safety-flashes/2118-inadequate-maintenance-and-securing-arrangements-of-emergency-exit-hatches/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1069,International Marine Contractors Association (IMCA),SRC-IMCA-1069,https://www.imca-int.com/resources/safety/safety-flashes/2018-pro-active-intervention-prevented-high-potential-dropped-objects/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1070,International Marine Contractors Association (IMCA),SRC-IMCA-1070,https://www.imca-int.com/resources/safety/safety-flashes/2018-dropped-pipe-incidents-with-potentially-fatal-consequences/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1071,International Marine Contractors Association (IMCA),SRC-IMCA-1071,https://www.imca-int.com/resources/safety/safety-flashes/2018-dropped-object-crane-floodlight/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1072,International Marine Contractors Association (IMCA),SRC-IMCA-1072,https://www.imca-int.com/resources/safety/safety-flashes/2018-two-serious-dropped-object-near-miss/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1073,International Marine Contractors Association (IMCA),SRC-IMCA-1073,https://www.imca-int.com/resources/safety/safety-flashes/2018-dropped-object-first-aid-injury-during-rov-maintenance/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1074,International Marine Contractors Association (IMCA),SRC-IMCA-1074,https://www.imca-int.com/resources/safety/safety-flashes/2018-potential-dropped-objects-in-frame-pockets/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1075,International Marine Contractors Association (IMCA),SRC-IMCA-1075,https://www.imca-int.com/resources/safety/safety-flashes/1918-diver-fatality-during-subsea-lifting-operations/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1076,International Marine Contractors Association (IMCA),SRC-IMCA-1076,https://www.imca-int.com/resources/safety/safety-flashes/1918-two-accident-advisories-relating-to-diver-fatalities/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1077,International Marine Contractors Association (IMCA),SRC-IMCA-1077,https://www.imca-int.com/resources/safety/safety-flashes/1818-fire-in-the-accommodation-electronic-items-in-cabins/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1078,International Marine Contractors Association (IMCA),SRC-IMCA-1078,https://www.imca-int.com/resources/safety/safety-flashes/1818-auto-ignition-of-laundry-items/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1079,International Marine Contractors Association (IMCA),SRC-IMCA-1079,https://www.imca-int.com/resources/safety/safety-flashes/1818-high-potential-near-miss-working-on-pressurised-pipeline/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1080,International Marine Contractors Association (IMCA),SRC-IMCA-1080,https://www.imca-int.com/resources/safety/safety-flashes/1818-near-miss-unplanned-release-of-2-blasting-hose-outlet-from-air-receiver-coupling-clamp/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1081,International Marine Contractors Association (IMCA),SRC-IMCA-1081,https://www.imca-int.com/resources/safety/safety-flashes/1818-unplanned-stored-pressure-release-worker-struck-by-gas-cylinder-company-fined/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1082,International Marine Contractors Association (IMCA),SRC-IMCA-1082,https://www.imca-int.com/resources/safety/safety-flashes/1818-serious-injury-caused-by-energy-isolation-failure/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1083,International Marine Contractors Association (IMCA),SRC-IMCA-1083,https://www.imca-int.com/resources/safety/safety-flashes/1718-floating-production-platform-evacuated-amid-power-outage/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1084,International Marine Contractors Association (IMCA),SRC-IMCA-1084,https://www.imca-int.com/resources/safety/safety-flashes/1718-wire-rope-sling-failed-during-lifting-operations/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1085,International Marine Contractors Association (IMCA),SRC-IMCA-1085,https://www.imca-int.com/resources/safety/safety-flashes/1718-near-miss-onboard-o2-bottle-leaked-into-diving-bell/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1086,International Marine Contractors Association (IMCA),SRC-IMCA-1086,https://www.imca-int.com/resources/safety/safety-flashes/1718-high-potential-near-miss-unplanned-handling-of-unexploded-ordnance/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1087,International Marine Contractors Association (IMCA),SRC-IMCA-1087,https://www.imca-int.com/resources/safety/safety-flashes/2016-near-miss-divers-umbilical-rupture-during-routine-maintenance/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1088,International Marine Contractors Association (IMCA),SRC-IMCA-1088,https://www.imca-int.com/resources/safety/safety-flashes/1618-lost-time-injury-lti-ankle-injuries-during-loading-operations/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1089,International Marine Contractors Association (IMCA),SRC-IMCA-1089,https://www.imca-int.com/resources/safety/safety-flashes/1618-injured-finger-during-cargo-operations/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1090,International Marine Contractors Association (IMCA),SRC-IMCA-1090,https://www.imca-int.com/resources/safety/safety-flashes/1618-finger-injury-caused-by-falling-wire-wedge/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1091,International Marine Contractors Association (IMCA),SRC-IMCA-1091,https://www.imca-int.com/resources/safety/safety-flashes/1618-there-s-something-in-my-eye/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1092,International Marine Contractors Association (IMCA),SRC-IMCA-1092,https://www.imca-int.com/resources/safety/safety-flashes/1518-vessel-collision-with-fixed-structure-on-wind-farm/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1093,International Marine Contractors Association (IMCA),SRC-IMCA-1093,https://www.imca-int.com/resources/safety/safety-flashes/1518-crewman-received-415v-electric-shock/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1094,International Marine Contractors Association (IMCA),SRC-IMCA-1094,https://www.imca-int.com/resources/safety/safety-flashes/1518-uscg-bollard-failures-at-marine-facilities/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1095,International Marine Contractors Association (IMCA),SRC-IMCA-1095,https://www.imca-int.com/resources/safety/safety-flashes/1518-fuel-spray-fire/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1096,International Marine Contractors Association (IMCA),SRC-IMCA-1096,https://www.imca-int.com/resources/safety/safety-flashes/1518-lti-diver-injured-during-water-jetting-operations/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1097,International Marine Contractors Association (IMCA),SRC-IMCA-1097,https://www.imca-int.com/resources/safety/safety-flashes/1518-uscg-two-alerts-relating-to-gas-releases/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1098,International Marine Contractors Association (IMCA),SRC-IMCA-1098,https://www.imca-int.com/resources/safety/safety-flashes/1418-man-overboard-personnel-transfers-by-swing-rope-and-personnel-basket/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1099,International Marine Contractors Association (IMCA),SRC-IMCA-1099,https://www.imca-int.com/resources/safety/safety-flashes/1418-stored-energy-injury-caused-by-failure-of-expansion-joint-in-fire-fighting-equipment/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
