event_id,source_tier,dataset_tier,source_quality,extraction_quality,label_quality,overall_quality,has_document_sha256,has_energy,has_barriers,sif_label_type
"EVT-IMCA-1118","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1119","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1120","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1121","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1122","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1123","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1124","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1125","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1126","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1127","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1128","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1129","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1130","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1131","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1132","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1133","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1134","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1135","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","true","DERIVED"
"EVT-IMCA-1136","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1137","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1138","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1139","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1140","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1141","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1142","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1143","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1144","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1145","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1146","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1147","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","HIGH","MEDIUM","true","true","false","EXPLICIT"
"EVT-IMCA-1148","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","HIGH","MEDIUM","true","true","false","EXPLICIT"
"EVT-IMCA-1149","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1150","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1151","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1152","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1153","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1154","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1155","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1156","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1157","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1158","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","HIGH","HIGH","true","false","false","EXPLICIT"
"EVT-IMCA-1159","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1160","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1161","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1162","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1163","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1164","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1165","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1166","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1167","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1168","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1169","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1170","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1171","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1172","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","HIGH","HIGH","true","false","false","EXPLICIT"
"EVT-IMCA-1173","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1174","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1175","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1176","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1177","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1178","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1179","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1180","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1181","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1182","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1183","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1184","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1185","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-IMCA-1186","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1187","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1188","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1189","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","HIGH","HIGH","true","true","false","EXPLICIT"
"EVT-IMCA-1190","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1191","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1192","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1193","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1194","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1195","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","HIGH","HIGH","true","true","false","EXPLICIT"
"EVT-IMCA-1196","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1197","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1198","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1199","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1200","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-IMCA-1201","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1202","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1203","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1204","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1205","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1206","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1207","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1208","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1209","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1210","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1211","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-IMCA-1212","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1213","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1214","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1215","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1216","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1217","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","HIGH","MEDIUM","true","true","false","EXPLICIT"
"EVT-IMCA-1218","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1219","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1220","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","HIGH","HIGH","true","true","false","EXPLICIT"
"EVT-IMCA-1221","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","HIGH","HIGH","true","true","false","EXPLICIT"
"EVT-IMCA-1222","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1223","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1224","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1225","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","HIGH","MEDIUM","true","false","false","EXPLICIT"
"EVT-IMCA-1226","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1227","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1228","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1229","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1230","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","HIGH","HIGH","true","true","false","EXPLICIT"
"EVT-IMCA-1231","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1232","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1233","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1234","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1235","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1236","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1237","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1238","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1239","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1240","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1241","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1242","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1243","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1244","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1245","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-IMCA-1246","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1247","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1248","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1249","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1250","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1251","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","HIGH","MEDIUM","true","false","false","EXPLICIT"
"EVT-IMCA-1252","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1253","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1254","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1255","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1256","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1257","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1258","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1259","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1260","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1261","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1262","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1263","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1264","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1265","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1266","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1267","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1268","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1269","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-IMCA-1270","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1271","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1272","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1273","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1274","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1275","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","HIGH","HIGH","true","true","true","EXPLICIT"
"EVT-IMCA-1276","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-IMCA-1277","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1278","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1279","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1280","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1281","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-IMCA-1282","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1283","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1284","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1285","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1286","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1287","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1288","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1289","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1290","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1291","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1292","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1293","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1294","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1295","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1296","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1297","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1298","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1299","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1300","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1301","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1302","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1303","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1304","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1305","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1306","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-IMCA-1307","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1308","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1309","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1310","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1311","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1312","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1313","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1314","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1315","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
